lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,previous_cancellations,reserved_room_type,booking_changes,adr,total_of_special_requests,is_canceled
128,4,16,16,2,1,2,0,0,PRT,0,1,0,100.0,0,Y
4,2,7,9,0,3,2,1,0,JPN,0,4,0,97.1,2,N
197,6,23,3,1,2,2,0,0,PRT,1,1,0,80.0,0,Y
110,8,35,29,0,5,2,0,0,PRT,0,4,1,171.0,2,N
3,5,21,16,1,1,1,0,0,PRT,0,1,0,65.0,0,N
270,4,17,20,0,4,2,0,0,PRT,0,1,0,80.0,0,N
11,2,6,3,0,2,2,1,0,CHN,0,1,0,111.0,2,N
423,7,29,22,1,1,2,0,0,DEU,0,1,0,122.4,1,N
69,7,30,19,0,3,2,2,0,NLD,0,6,1,180.3,2,N
8,2,8,17,0,4,2,0,0,DEU,0,4,0,106.0,1,N
34,7,27,3,1,0,2,0,0,CN,0,1,0,98.1,3,N
221,8,33,12,0,1,2,0,0,DEU,0,1,0,96.0,1,N
335,9,38,17,0,2,2,0,0,PRT,1,1,0,62.0,0,Y
234,7,29,18,0,3,3,0,0,PRT,0,4,0,156.6,2,N
286,10,43,16,1,0,2,0,0,PRT,0,1,0,90.0,0,Y
55,5,22,31,0,2,2,0,0,PRT,0,1,0,135.0,0,Y
77,4,16,16,2,2,1,0,0,PRT,0,1,1,95.2,1,N
18,10,40,2,0,2,2,0,0,NOR,0,6,0,186.5,1,N
278,8,33,11,0,1,2,0,0,PRT,1,1,0,65.0,0,Y
182,4,18,27,0,4,2,0,0,PRT,1,1,0,75.0,0,Y
230,7,31,26,0,3,2,0,0,BEL,0,2,1,95.75,1,Y
3,12,50,5,1,3,1,0,0,BRA,0,1,0,71.8,0,N
72,10,44,28,0,3,2,0,0,PRT,0,1,0,85.67,0,N
42,2,7,12,1,2,2,0,0,PRT,0,1,0,71.6,0,N
289,10,42,17,0,1,2,0,0,SWE,0,1,0,67.0,0,N
225,5,21,24,0,4,2,0,0,DEU,0,1,0,107.1,0,Y
22,5,21,20,0,2,2,0,0,PRT,0,1,0,140.0,0,Y
88,3,10,8,0,3,2,0,0,GBR,0,4,0,106.2,2,N
99,7,29,17,1,4,2,0,0,IRL,0,4,0,150.0,1,Y
96,10,43,21,2,3,2,0,1,NLD,0,4,1,135.72,2,N
37,10,42,13,0,3,1,0,0,PRT,0,1,0,95.0,0,Y
103,9,40,28,0,1,1,0,0,PRT,0,1,0,85.0,0,Y
191,8,33,15,0,3,2,0,0,DEU,0,1,2,132.5,0,N
0,6,26,27,0,1,1,0,0,ESP,0,1,0,102.0,0,N
321,9,36,3,0,2,2,0,0,PRT,1,1,0,62.8,0,Y
179,9,39,24,2,1,2,0,0,DEU,0,1,0,126.9,2,N
22,7,30,21,0,2,2,2,0,ESP,0,6,0,240.0,1,N
23,3,10,5,2,3,2,0,0,PRT,0,1,0,65.75,0,N
0,5,21,17,0,0,2,0,0,PRT,0,1,0,0.0,0,N
35,2,9,26,1,2,2,0,0,PRT,0,4,0,84.9,1,Y
322,5,21,19,1,3,2,0,0,PRT,0,1,0,80.0,0,Y
54,6,25,17,2,3,2,0,0,PRT,0,1,1,116.1,1,N
0,3,11,6,0,0,2,0,0,PRT,0,4,0,0.0,0,N
31,10,41,5,1,2,1,0,0,MYS,0,1,0,85.5,2,N
104,5,20,15,1,2,1,0,0,PRT,0,1,0,160.0,0,Y
33,6,24,9,0,1,2,0,0,BEL,0,1,0,98.1,0,Y
173,5,19,13,2,1,2,0,0,DEU,0,1,2,137.03,0,Y
76,3,11,7,1,3,2,0,0,IRL,0,1,0,65.75,1,N
105,6,24,11,1,1,2,0,0,ARG,0,1,0,126.9,1,N
25,6,22,3,0,1,2,0,0,USA,0,1,0,140.0,0,N
64,7,30,24,1,0,2,0,0,CN,0,1,0,98.0,1,N
14,3,11,10,1,3,3,0,0,DEU,0,4,0,69.75,0,N
594,2,8,23,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
74,9,38,18,0,2,2,0,0,PRT,0,1,0,101.5,0,Y
54,1,3,18,0,3,2,0,0,PRT,0,1,0,65.0,0,Y
290,8,32,3,1,1,2,0,0,PRT,1,1,0,62.0,0,Y
39,8,33,14,0,2,2,0,0,DEU,0,1,0,109.0,0,N
61,1,4,25,0,2,2,0,0,PRT,0,1,0,80.0,0,Y
27,5,20,17,0,1,1,0,0,ESP,0,4,0,110.0,1,N
65,6,26,20,1,1,2,0,0,DEU,0,1,0,126.9,0,Y
305,11,45,4,1,2,2,0,0,PRT,0,1,0,89.0,0,Y
180,10,42,10,1,2,1,0,0,FRA,0,1,1,120.0,0,N
92,11,48,26,0,3,2,0,0,PRT,0,1,0,72.25,1,Y
67,12,53,27,2,3,2,0,0,FRA,0,1,0,103.14,1,N
16,9,37,7,1,3,2,0,0,BEL,0,1,1,135.0,0,N
128,7,28,8,0,2,3,0,0,GBR,0,1,0,146.7,2,N
273,7,29,17,0,2,1,0,0,PRT,0,1,1,87.0,0,N
25,8,33,16,0,1,2,2,0,PRT,0,7,0,266.96,1,Y
451,6,25,20,0,1,2,0,0,PRT,0,1,0,90.0,0,Y
41,4,15,13,0,3,2,0,0,ESP,0,4,0,156.67,0,Y
51,9,37,7,0,1,2,0,0,CZE,0,1,0,96.3,1,N
330,6,23,9,1,2,2,0,0,DEU,0,1,0,99.0,2,N
28,5,21,21,1,0,2,0,0,ITA,0,4,1,199.0,2,N
44,8,36,30,0,3,2,0,0,GBR,0,1,0,99.0,0,Y
32,2,8,20,1,1,1,0,0,PRT,0,1,0,75.0,0,Y
134,7,31,31,3,7,2,1,0,FRA,0,1,0,148.5,0,Y
141,4,15,11,0,1,2,1,0,BRA,0,1,0,135.0,0,Y
12,11,45,1,0,4,1,0,0,DEU,0,1,0,85.0,0,Y
97,6,23,10,2,3,2,1,0,DEU,0,4,0,170.5,0,N
5,1,3,11,1,2,2,0,0,FRA,0,4,0,99.0,1,N
128,7,27,1,2,4,2,2,0,USA,0,6,0,163.2,2,N
468,10,43,20,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
133,4,16,19,0,4,1,0,0,ISL,0,1,3,102.0,0,N
121,5,20,14,1,1,2,0,0,PRT,0,1,0,96.0,0,Y
34,12,50,8,0,2,1,0,0,PRT,1,1,0,90.0,0,Y
219,7,28,10,1,3,1,0,0,GBR,0,1,0,89.1,1,Y
7,8,33,12,2,2,2,0,0,ESP,0,1,0,174.0,1,N
63,10,43,20,0,2,1,0,0,ITA,0,4,0,132.3,0,Y
316,5,22,26,0,3,1,0,0,AUT,0,1,1,0.0,0,N
86,5,21,20,1,2,2,0,0,PRT,0,1,0,65.0,1,N
8,12,49,1,0,3,2,0,0,DNK,0,4,0,116.33,1,N
0,5,21,21,1,0,1,0,0,PRT,0,5,1,0.0,0,N
99,3,13,23,0,2,2,0,0,PRT,0,1,0,89.3,1,N
139,4,18,30,2,5,2,0,0,FIN,0,5,0,104.21,0,N
10,9,37,12,2,5,2,0,0,PRT,0,1,0,136.14,2,Y
140,12,53,29,0,5,2,0,0,PRT,0,1,0,70.0,0,Y
226,8,35,27,1,1,2,0,0,PRT,0,1,0,96.0,0,Y
0,10,41,4,0,3,2,0,0,IRL,0,1,0,103.5,2,N
405,8,34,18,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
51,7,29,11,1,1,3,0,0,IRL,0,4,0,142.2,0,Y
92,9,40,30,0,1,2,0,0,PRT,0,1,0,170.0,0,Y
5,2,8,16,0,3,1,0,0,ESP,0,1,1,64.4,0,N
177,6,23,3,0,2,2,0,0,PRT,0,1,0,100.0,0,Y
192,6,26,24,0,2,1,0,0,SRB,0,1,0,95.0,0,N
175,5,20,19,0,1,1,0,0,PRT,0,1,0,90.0,0,Y
36,6,24,13,0,2,2,1,0,IND,0,1,0,114.8,2,N
198,12,49,5,2,1,1,0,0,ESP,0,1,0,65.0,0,Y
119,8,33,13,2,6,2,0,0,DEU,0,1,0,72.25,0,N
102,10,42,16,0,2,2,0,0,DEU,0,1,0,109.0,0,N
22,8,34,25,0,2,1,0,0,DEU,0,1,1,95.5,0,N
149,6,24,17,2,3,2,0,0,ITA,0,4,0,126.0,2,N
342,9,39,24,2,4,2,0,0,PRT,1,1,0,170.0,0,Y
171,1,2,13,0,2,3,0,0,PRT,0,4,0,131.4,1,Y
59,12,53,29,0,3,2,0,0,AUT,0,1,0,122.4,1,Y
20,9,39,18,2,2,2,0,0,PRT,0,1,0,95.0,1,Y
99,5,20,13,1,2,3,0,0,DEU,0,4,0,159.3,0,Y
0,3,13,20,0,0,2,0,0,PRT,0,4,0,0.0,0,N
162,7,29,16,1,1,2,1,0,BEL,0,1,0,130.5,2,N
15,5,18,5,0,2,2,0,0,FRA,0,1,0,150.0,1,Y
45,10,42,16,2,2,2,0,0,USA,0,4,0,78.54,2,N
0,2,8,15,1,3,1,0,0,PRT,0,1,0,88.0,0,N
271,12,49,3,2,1,2,0,0,PRT,0,1,0,78.3,0,Y
104,8,36,30,2,1,2,0,0,ESP,0,1,0,90.0,0,Y
21,10,44,25,0,3,1,0,0,PRT,0,1,0,83.2,0,Y
170,7,31,24,2,5,3,0,0,DNK,0,1,0,95.13,2,N
489,11,46,10,0,2,2,0,0,PRT,0,1,0,62.8,0,Y
29,12,49,2,0,2,2,0,0,PRT,0,1,0,85.0,0,N
0,10,43,22,0,1,2,0,0,PRT,0,1,0,130.0,0,N
280,8,32,4,0,2,2,0,0,PRT,0,1,0,73.46,0,N
336,7,29,19,0,2,2,0,0,ITA,0,1,0,99.9,0,Y
15,11,47,19,2,1,2,0,0,ESP,0,1,1,99.67,2,N
377,10,42,14,0,2,2,0,0,DEU,0,1,0,115.0,1,N
337,6,24,9,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
20,5,21,22,1,0,2,0,0,USA,0,1,0,130.0,1,N
137,3,12,24,1,2,2,0,0,DEU,0,1,0,72.0,1,N
0,4,15,12,0,0,2,0,0,PRT,0,1,0,0.0,1,N
186,4,15,9,2,1,2,2,0,FRA,0,6,0,196.0,0,N
88,10,41,5,1,1,2,0,0,PRT,0,1,0,112.2,0,N
83,6,23,6,0,3,2,0,0,CHE,0,1,0,144.0,0,Y
59,8,36,31,0,3,2,0,0,DEU,0,1,0,109.8,1,N
3,1,2,10,0,3,2,0,0,ITA,0,1,0,108.53,0,N
32,11,47,20,0,2,1,0,0,PRT,0,1,0,73.0,0,N
2,2,9,27,0,1,2,0,0,CHN,0,1,0,93.0,1,N
320,8,34,18,0,2,1,0,0,AUT,0,1,1,90.0,0,N
66,4,15,9,2,0,2,0,0,PRT,0,1,0,100.0,0,Y
0,11,48,25,0,0,2,0,0,PRT,0,1,0,0.0,0,N
272,7,29,16,0,2,2,0,0,PRT,1,1,0,62.0,0,Y
164,10,40,2,0,2,1,0,0,PRT,0,1,0,100.0,0,Y
5,4,16,14,1,3,2,0,0,CHE,0,4,0,138.5,1,N
203,6,23,2,0,3,2,0,0,PRT,1,1,0,65.0,0,Y
2,6,27,26,2,0,2,0,0,GBR,0,1,0,122.0,1,N
44,8,34,24,0,3,2,0,0,FRA,0,4,0,162.67,1,N
12,8,34,15,1,3,2,0,0,FRA,0,1,2,141.0,2,Y
12,9,40,28,0,2,2,0,0,FRA,0,5,0,160.2,1,N
12,12,51,14,0,1,1,0,0,NLD,0,1,0,94.0,0,N
148,4,17,25,0,2,2,0,0,CHN,0,1,0,89.1,0,Y
62,3,12,13,2,2,2,0,0,BEL,0,4,0,63.49,1,N
103,7,29,18,2,1,2,0,0,ITA,0,1,0,94.5,0,Y
203,8,32,7,1,4,1,1,0,BEL,0,1,0,75.6,0,N
538,12,53,29,0,2,2,0,0,PRT,0,1,0,62.8,0,Y
34,12,50,8,0,2,1,0,0,PRT,1,1,0,90.0,0,Y
54,8,31,4,2,4,2,0,0,GBR,0,1,0,140.0,1,Y
68,2,8,17,0,2,2,0,0,PRT,1,1,0,75.0,0,Y
97,4,18,25,1,2,2,0,0,BEL,0,1,0,85.5,0,N
48,9,37,11,1,2,2,0,0,PRT,0,1,0,60.0,0,N
336,9,38,18,0,2,2,0,0,PRT,1,1,0,101.5,0,Y
53,4,15,3,2,3,2,0,0,FRA,0,1,0,75.0,0,N
127,10,43,18,0,2,3,0,0,NLD,0,4,0,160.2,1,N
56,2,5,1,0,3,2,0,0,PRT,0,1,0,60.0,0,Y
48,1,3,16,1,1,2,0,0,ITA,0,1,0,93.6,0,Y
327,9,37,9,2,4,1,0,0,PRT,0,1,1,76.0,0,N
71,4,17,18,1,1,2,0,0,FRA,0,1,0,85.5,0,N
48,9,38,14,0,2,2,0,0,ESP,0,1,0,130.0,0,N
113,5,20,20,2,1,1,0,0,PRT,0,1,0,190.0,0,Y
243,10,44,29,2,2,2,0,0,SWE,0,2,1,81.76,3,N
38,7,31,30,2,0,3,0,0,USA,0,4,0,210.0,0,N
2,9,39,18,2,1,2,0,0,GBR,0,4,0,194.0,1,N
20,4,15,9,2,2,2,0,0,GBR,0,4,0,134.0,1,N
16,9,39,25,2,2,2,0,0,ITA,0,1,0,170.0,0,N
21,6,24,12,1,1,2,0,0,ARG,0,1,0,109.0,1,Y
49,7,29,11,1,0,2,0,0,CHN,0,1,0,93.15,0,Y
2,12,51,17,2,1,1,0,0,PRT,0,1,0,65.0,1,N
63,4,16,10,2,4,2,2,0,FRA,0,6,0,167.45,1,Y
99,3,13,31,1,2,2,0,0,POL,0,1,0,110.4,2,N
193,9,40,28,1,3,2,0,0,NLD,0,1,0,149.81,1,N
41,7,29,16,2,1,3,0,0,IDN,0,5,0,233.33,0,Y
213,8,35,28,1,3,1,0,0,PRT,0,1,1,104.0,0,N
19,12,52,22,0,4,2,0,0,FRA,0,1,0,58.0,1,N
216,11,48,22,0,1,1,0,0,PRT,0,1,2,137.0,0,Y
192,6,26,24,0,2,1,0,0,PRT,0,1,0,95.0,0,N
126,4,17,27,2,3,2,0,0,FRA,0,4,2,163.8,1,N
70,12,50,8,0,3,2,2,0,ESP,0,1,0,113.87,2,N
67,4,15,4,1,4,2,0,0,FIN,0,1,0,80.75,0,Y
76,9,38,16,0,2,2,0,0,ESP,0,1,0,62.0,0,N
135,6,26,30,0,1,2,0,0,PRT,0,1,0,130.0,0,Y
0,9,39,22,0,1,2,0,1,PRT,0,6,0,250.0,0,N
53,1,4,27,0,2,2,0,0,CHN,0,1,2,71.42,1,N
183,2,7,15,0,3,2,1,0,GBR,0,1,0,106.2,1,Y
25,7,31,27,1,1,2,0,0,PRT,0,1,0,62.0,0,Y
94,12,49,3,0,2,2,0,0,PRT,0,1,0,72.25,1,N
56,11,46,12,2,3,2,0,0,FRA,0,1,0,74.8,1,N
45,11,49,28,1,3,2,0,0,FRA,0,1,0,88.4,0,N
92,3,11,15,0,3,2,0,0,PRT,0,1,0,85.0,0,Y
0,10,40,1,2,1,2,0,0,BEL,0,1,0,98.1,0,N
29,12,49,4,1,2,2,2,0,ITA,0,6,0,183.67,1,N
57,5,23,31,0,1,1,0,0,PRT,0,1,0,120.0,0,Y
243,7,30,26,0,4,2,0,0,PRT,0,1,0,110.0,0,Y
69,10,44,25,2,1,2,0,0,PRT,0,1,0,85.67,0,N
0,6,26,22,0,1,3,0,0,PRT,0,4,0,147.0,2,N
37,10,42,13,0,3,2,0,0,PRT,0,1,0,105.0,0,Y
91,5,20,13,1,2,2,1,0,FRA,0,4,0,140.4,0,Y
214,11,48,20,2,1,2,0,0,GBR,0,1,2,85.0,1,N
198,5,21,20,0,1,2,0,0,PRT,0,1,1,65.0,0,Y
8,2,7,18,2,2,3,0,0,FRA,0,4,0,126.6,0,N
213,6,26,26,1,1,2,0,0,PRT,0,1,0,115.0,0,Y
28,2,9,26,1,2,3,0,0,ESP,0,4,0,125.77,1,Y
291,8,34,19,0,2,2,0,0,PRT,0,1,0,115.0,0,Y
172,6,27,27,1,2,2,0,0,NLD,0,1,0,96.3,1,N
59,10,44,29,0,2,2,0,0,PRT,0,1,0,85.0,0,N
23,6,23,7,0,2,2,0,0,ESP,0,1,0,166.5,0,Y
433,9,37,8,0,3,2,0,0,PRT,0,1,0,70.0,0,Y
94,4,14,6,0,3,2,0,0,CHE,0,1,2,117.0,1,N
192,10,43,21,0,2,2,0,0,PRT,0,1,0,95.0,0,Y
61,10,41,4,2,0,2,0,0,FRA,0,1,0,91.0,0,N
109,2,9,21,2,1,2,0,0,PRT,1,1,0,75.0,0,Y
23,9,37,6,2,3,2,0,0,GBR,0,1,0,118.8,0,N
251,9,36,3,2,5,2,0,0,SWE,0,4,0,105.64,1,N
33,1,3,15,3,5,3,0,0,CYP,0,4,1,100.0,2,N
16,1,3,19,1,3,2,0,0,NOR,0,1,0,75.44,1,N
5,1,3,21,2,2,2,0,0,FRA,0,1,0,75.0,0,N
256,10,43,16,2,3,2,0,0,DEU,0,4,0,103.7,0,Y
4,7,28,6,0,2,2,0,0,ESP,0,1,0,139.0,1,N
15,10,40,1,0,3,2,0,0,PRT,1,4,0,123.33,1,Y
335,10,42,13,0,3,2,0,0,FRA,0,1,1,90.0,1,N
518,8,34,26,2,1,1,0,0,PRT,0,1,1,0.0,0,N
311,8,35,24,1,1,2,0,0,PRT,1,1,0,62.0,0,Y
82,8,34,19,0,2,3,0,0,FRA,0,4,0,150.3,3,N
212,5,21,20,2,3,2,0,0,PRT,0,1,0,78.0,0,Y
158,5,22,24,0,2,1,0,0,PRT,0,1,0,130.0,0,Y
181,8,35,23,0,5,2,1,0,PRT,0,1,1,162.15,2,N
195,2,8,24,0,1,2,0,0,BRA,0,1,0,90.0,1,Y
316,5,22,26,0,3,2,0,0,PRT,0,1,0,110.0,0,N
241,10,43,19,1,2,1,0,0,USA,0,1,1,50.0,0,N
292,8,32,5,0,2,2,0,0,PRT,1,1,0,62.0,0,Y
39,11,47,13,2,5,2,0,0,POL,0,1,0,64.67,3,N
66,3,10,10,1,2,2,0,0,FRA,0,1,0,80.0,1,N
10,7,30,29,0,1,1,0,0,PRT,0,1,0,65.0,0,Y
98,10,44,26,0,2,2,0,0,DNK,0,1,0,80.1,0,Y
80,7,31,24,2,0,1,0,0,FRA,0,1,1,94.5,1,N
300,11,46,11,0,2,2,0,0,PRT,0,1,0,65.0,0,Y
396,6,26,25,2,0,2,0,0,PRT,0,1,0,122.4,1,N
251,3,13,22,0,3,2,0,0,PRT,0,1,0,125.0,0,Y
4,8,32,2,0,1,1,0,0,PRT,0,1,0,121.0,1,N
250,9,40,26,1,3,2,0,0,PRT,0,1,0,95.0,0,Y
79,11,47,19,2,5,2,0,0,PRT,0,4,0,91.2,2,N
139,6,24,12,1,1,2,0,0,PRT,0,1,0,110.0,0,Y
217,8,32,7,0,1,2,0,0,FRA,0,2,0,76.5,3,N
291,8,34,19,0,2,2,0,0,PRT,0,1,0,115.0,0,Y
40,9,38,13,0,4,1,0,0,SWE,0,1,1,108.0,0,N
112,6,23,1,0,4,2,0,0,PRT,0,4,0,132.6,0,Y
11,3,12,21,0,3,2,0,0,FRA,0,1,0,98.0,0,N
94,3,12,19,2,2,2,0,0,ITA,0,1,0,73.95,0,Y
0,12,51,19,0,1,2,1,0,PRT,0,1,1,0.0,0,N
156,8,31,3,2,3,2,0,0,ESP,0,1,0,122.5,0,Y
37,2,7,8,1,4,2,0,0,FRA,0,1,0,78.5,1,N
109,2,9,21,2,1,2,0,0,PRT,1,1,0,75.0,0,Y
257,7,27,1,0,2,2,0,0,PRT,0,1,0,101.5,0,N
265,6,26,24,0,2,2,0,0,PRT,0,1,0,115.0,1,N
9,6,27,27,1,3,2,0,0,NOR,0,4,0,194.0,2,Y
164,10,41,5,0,1,2,0,0,USA,0,1,0,117.0,0,N
127,5,19,8,1,1,2,0,0,GBR,0,1,0,126.0,1,Y
89,9,40,27,1,0,1,0,0,PRT,0,1,0,170.0,0,Y
288,5,19,5,0,3,2,0,0,FRA,0,1,0,81.67,0,N
13,2,8,16,0,1,1,0,0,ESP,0,1,0,85.0,0,N
47,3,14,28,1,2,3,0,0,ESP,0,4,0,123.3,0,Y
41,6,24,17,2,5,2,1,0,USA,0,1,1,194.29,2,N
32,3,11,18,2,5,2,2,0,EST,0,6,0,200.86,0,Y
42,6,23,8,0,2,2,0,0,DEU,0,1,0,128.7,0,N
140,1,4,27,1,2,2,0,0,IRL,0,1,0,94.67,2,N
239,7,29,18,0,4,2,0,0,DEU,0,1,0,107.1,2,N
267,3,14,31,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
182,7,31,26,0,4,2,0,0,FRA,0,1,0,85.25,0,Y
6,6,25,19,1,1,2,0,0,NLD,0,1,0,108.0,0,N
19,4,15,4,1,2,2,0,0,PRT,0,4,1,101.27,1,N
22,9,40,26,1,1,2,0,0,BRA,0,1,1,139.0,1,N
54,10,43,19,0,2,2,1,0,GBR,0,1,0,130.0,0,Y
276,7,30,20,1,1,2,0,0,PRT,1,1,0,62.0,0,Y
73,2,7,12,2,1,2,0,0,FRA,0,1,0,72.0,0,N
6,1,2,14,0,1,2,2,0,PRT,0,6,0,168.0,0,Y
6,10,43,17,1,1,1,0,0,AUT,0,1,0,95.0,0,N
29,7,27,7,1,2,2,0,0,GBR,0,1,0,140.0,1,N
279,10,42,12,0,3,2,0,0,PRT,0,1,0,110.0,0,Y
138,7,30,25,0,1,2,0,0,PRT,0,1,0,60.0,0,N
66,4,15,4,1,1,1,0,0,ITA,0,1,0,99.9,0,N
247,6,24,6,1,1,2,0,0,DEU,0,1,0,115.0,1,N
134,7,27,2,1,0,3,0,0,COL,0,4,0,152.1,0,N
257,7,27,1,0,2,1,0,0,PRT,0,1,1,80.0,0,N
0,2,6,2,0,2,1,0,0,PRT,0,1,0,65.0,0,N
2,4,17,20,0,1,1,0,0,PRT,0,1,0,67.0,0,N
167,5,21,25,0,3,2,0,0,PRT,0,1,0,115.0,0,Y
0,3,11,14,0,1,2,0,0,PRT,0,1,0,12.0,0,Y
164,10,40,2,0,1,1,0,0,PRT,0,1,0,100.0,0,N
116,2,10,28,2,1,1,0,0,PRT,0,1,0,61.0,0,Y
24,1,2,6,0,2,2,0,0,BRA,0,1,0,115.5,1,N
15,3,10,11,2,1,2,0,0,USA,0,4,0,121.33,0,Y
21,9,40,25,1,0,1,0,0,AUS,0,1,0,87.01,1,N
1,2,9,27,0,1,2,0,0,PRT,0,4,0,97.0,1,N
93,5,20,8,2,1,2,0,0,FRA,0,1,1,170.1,0,N
216,10,43,19,1,2,2,0,0,PRT,0,1,0,12.0,0,Y
0,8,35,25,0,1,2,0,0,PRT,0,1,0,92.98,0,N
204,5,19,5,0,3,2,0,0,PRT,0,1,0,100.0,0,Y
9,2,7,12,1,2,1,0,0,GBR,0,1,0,85.0,1,Y
151,3,12,20,1,1,2,0,0,PRT,0,1,0,95.0,1,N
84,11,48,27,1,2,1,0,0,PRT,0,1,1,56.0,0,N
99,4,15,15,2,4,2,0,0,DEU,0,1,0,105.0,0,N
7,2,8,14,2,2,2,0,0,GBR,0,1,0,66.57,1,N
105,5,20,19,0,2,1,0,0,PRT,0,1,0,160.0,0,Y
133,10,44,23,2,2,2,0,0,GBR,0,4,0,108.38,1,N
136,8,35,26,0,2,1,0,0,CHE,0,1,0,90.9,0,N
278,8,33,11,0,1,2,0,0,PRT,1,1,0,65.0,0,Y
146,12,53,29,0,3,2,0,0,AUT,0,1,0,75.0,0,N
17,1,4,23,0,1,2,0,0,PRT,0,1,0,69.5,1,N
90,6,25,19,1,2,3,0,0,GBR,0,4,1,225.0,3,N
28,3,9,2,0,3,2,0,0,PRT,0,1,0,95.0,0,Y
295,8,32,8,2,2,2,0,0,PRT,1,1,0,62.0,0,Y
151,3,12,20,1,1,2,0,0,PRT,0,1,0,95.0,1,N
16,3,14,29,0,4,2,0,0,ITA,0,1,0,141.0,1,N
141,6,24,16,1,2,2,0,0,DEU,0,1,0,89.1,0,N
33,3,12,25,1,1,2,0,0,FRA,0,1,0,108.0,1,N
79,1,5,30,2,1,2,0,0,GBR,0,1,0,64.64,0,N
615,3,11,16,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
12,10,44,25,2,1,2,0,0,PRT,0,1,0,85.67,0,N
56,3,13,31,0,1,2,1,0,DEU,0,1,0,124.2,0,Y
80,8,31,3,2,3,2,0,0,FRA,0,1,0,145.0,1,N
118,5,18,1,1,3,2,0,0,SWE,0,1,0,108.0,0,Y
33,7,30,25,0,1,2,1,0,CHN,0,1,0,162.0,0,Y
14,4,17,21,0,2,2,0,0,BRA,0,1,0,119.0,2,N
38,1,2,14,0,1,1,0,0,PRT,0,1,0,75.0,0,Y
4,4,17,27,0,3,2,0,0,FRA,0,1,1,0.0,2,N
304,11,45,3,0,3,2,0,0,PRT,0,1,0,89.0,0,Y
15,5,23,29,2,0,2,0,0,BEL,0,1,0,93.15,0,N
71,6,25,14,0,3,1,0,0,PRT,0,1,0,120.0,0,Y
18,9,39,22,1,3,2,0,0,ITA,0,1,1,150.5,1,N
316,5,22,26,0,3,2,0,0,PRT,0,1,0,110.0,0,N
141,6,26,27,2,5,1,0,0,PRT,0,1,0,130.0,0,Y
74,5,21,15,2,2,2,0,0,BEL,0,4,0,132.6,1,N
18,10,41,4,2,1,1,0,0,PRT,1,1,0,110.0,0,Y
245,7,28,6,2,4,1,0,0,PRT,0,1,0,110.0,0,Y
93,4,14,6,0,3,2,0,0,PRT,0,1,0,95.0,0,Y
68,10,42,11,2,2,2,0,0,PRT,0,1,0,89.25,1,Y
229,10,43,22,2,2,1,0,0,PRT,0,1,0,80.75,0,Y
2,8,34,19,0,2,1,0,0,PRT,0,1,1,0.0,0,N
214,8,33,9,2,5,2,0,0,FRA,0,1,0,90.95,1,N
330,9,37,12,2,2,2,0,0,PRT,1,1,0,62.0,0,Y
32,6,23,7,2,4,3,0,0,USA,0,5,0,223.33,1,N
3,11,46,7,1,1,1,0,0,ISR,0,1,0,140.0,1,N
30,5,22,23,1,1,2,0,0,FRA,0,1,0,117.9,1,N
113,6,25,13,1,2,2,0,0,CHE,0,1,0,116.1,1,N
309,5,20,13,1,2,2,0,0,PRT,0,1,0,101.0,0,Y
16,5,20,18,0,3,3,0,0,GBR,0,7,0,228.0,1,N
6,3,10,2,0,2,2,0,0,PRT,0,1,1,78.0,0,N
155,4,17,24,1,3,2,0,0,BRA,0,1,0,135.0,1,N
68,11,46,7,1,3,1,0,0,USA,0,5,2,220.0,2,Y
31,6,26,20,1,1,2,1,0,PRT,0,1,0,118.5,0,N
1,5,21,26,0,2,2,1,0,PRT,0,2,1,179.5,0,N
29,3,10,4,1,2,2,0,0,FRA,0,1,0,87.0,0,N
139,6,25,13,1,0,2,0,0,DEU,0,1,0,126.9,0,N
16,9,39,21,1,3,2,0,0,IND,0,1,0,124.0,2,N
147,8,33,14,2,5,2,0,0,FRA,0,4,1,149.5,2,N
12,7,31,30,1,0,2,0,0,IRL,0,1,0,109.0,2,N
6,12,53,28,0,4,2,0,0,AUT,0,4,0,119.0,3,N
49,2,9,22,1,3,2,0,0,GBR,0,1,0,65.75,1,N
0,3,13,30,0,1,1,0,0,PRT,0,1,0,104.0,0,N
60,2,9,26,1,2,2,0,0,ESP,0,1,0,83.3,1,N
212,5,21,20,2,3,2,0,0,DEU,0,1,0,78.0,0,N
3,9,36,5,2,2,1,0,0,PRT,0,1,1,0.0,0,Y
34,12,50,8,0,2,1,0,0,PRT,1,1,0,90.0,0,Y
36,10,42,13,0,1,1,0,0,PRT,0,1,0,102.6,2,N
38,6,22,2,1,2,2,0,0,ISR,0,1,0,140.0,0,N
164,8,35,21,2,2,2,2,0,ITA,0,6,0,167.45,0,Y
87,4,16,17,1,3,3,0,0,FRA,0,1,0,115.0,0,N
142,6,27,28,0,2,2,0,0,DEU,0,1,0,85.5,0,Y
