booking_id,lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,total_guests,country,previous_cancellations,reserved_room_type,booking_changes,company,adr,total_of_special_requests,is_canceled
47574,57,2,9,27,2,4,2,0,0,2,CHE,0,1,0,,59.21,1,N
73869,314,8,35,27,0,2,2,0,0,2,PRT,1,1,0,,62.8,0,Y
53465,40,6,26,21,0,1,2,0,0,2,PRT,0,1,0,,76.92,0,Y
74412,290,8,32,3,1,1,2,0,0,2,PRT,1,1,0,,62,0,Y
68525,175,5,20,19,0,1,1,0,0,1,PRT,0,1,0,,90,0,Y
69315,408,5,22,30,0,1,2,0,0,2,PRT,0,1,0,,90,0,Y
89855,2,11,48,24,0,1,2,0,0,2,PRT,0,1,1,40,77,0,N
66041,159,4,15,13,0,3,2,0,1,3,ESP,0,1,1,,117,1,Y
85950,51,3,13,21,1,3,2,0,0,2,PRT,0,2,0,,83.3,1,N
87474,2,4,17,20,0,1,1,0,0,1,PRT,0,1,0,,95,1,N
72906,28,8,32,9,0,3,2,0,0,2,USA,0,1,0,,160,1,Y
61571,46,12,51,16,1,2,2,0,0,2,ESP,0,1,0,,79.2,1,Y
109741,16,4,15,13,0,3,2,0,0,2,ESP,0,1,0,,147.33,1,N
56171,178,8,36,31,0,2,2,0,0,2,GBR,0,2,0,,103.69,0,Y
40061,6,7,27,1,0,2,1,0,0,1,PRT,0,1,0,,0,0,N
67956,35,5,19,10,0,1,2,0,0,2,PRT,0,1,0,,130,0,Y
60397,17,11,46,9,0,4,2,0,0,2,USA,0,5,0,,178.75,0,Y
96204,9,10,42,13,0,2,1,0,0,1,PRT,0,1,0,40,67,1,N
70036,41,6,23,8,1,3,1,0,0,1,ITA,0,1,3,,130,1,Y
52454,213,6,24,7,0,3,2,0,0,2,PRT,0,1,0,,130,0,Y
87734,7,4,17,23,1,1,2,0,0,2,ESP,0,1,0,,131,2,N
61386,91,12,50,9,0,2,2,0,0,2,GBR,0,1,0,,88,0,Y
71843,59,7,28,13,1,3,2,0,0,2,CN,0,4,0,,137.25,0,Y
55822,141,8,35,22,1,2,3,0,0,3,ESP,0,4,0,,137.7,0,Y
51976,64,5,22,27,0,2,2,0,0,2,GBR,0,4,0,,140.4,0,Y
60722,45,11,47,19,1,1,2,0,0,2,DEU,0,1,0,,93.6,0,Y
84447,0,2,9,25,0,1,1,0,0,1,PRT,0,1,0,45,0,1,N
102310,122,11,48,25,0,1,1,0,0,1,PRT,0,1,0,197,67,0,N
95972,41,8,35,24,0,3,2,0,0,2,ESP,0,1,1,,145.1,0,N
67540,143,5,18,4,0,3,2,0,0,2,PRT,0,1,0,,100,0,Y
40239,103,7,29,18,2,1,2,0,0,2,ITA,0,1,0,,94.5,0,Y
86680,55,4,15,6,0,1,2,0,0,2,PRT,0,1,0,,104,0,N
118306,134,8,33,16,0,2,1,0,0,1,USA,0,1,0,,71.1,0,N
73528,159,8,34,25,0,2,2,0,0,2,ISR,0,4,0,,139.5,0,Y
79462,137,1,5,27,0,2,1,0,0,1,PRT,1,1,0,,70,0,Y
43394,74,9,38,18,0,2,1,0,0,1,PRT,0,1,0,,87,0,N
90782,74,6,24,10,0,2,2,0,0,2,FRA,0,1,0,,116.1,1,N
58588,37,10,42,13,0,3,1,0,0,1,PRT,0,1,0,,95,0,Y
110651,28,4,17,28,0,2,2,0,0,2,DEU,0,1,0,,92,1,N
78761,14,10,42,15,0,1,1,0,0,1,ITA,0,1,1,,100,0,N
95082,128,8,33,11,0,3,2,0,0,2,BEL,0,1,0,,123.3,2,N
69206,151,5,21,27,1,1,2,0,0,2,ITA,0,1,0,,114,1,Y
60556,32,11,47,14,1,4,3,0,0,3,CHN,0,4,0,,107.1,1,Y
74927,136,7,29,17,1,2,2,0,0,2,PRT,1,1,0,,60,0,Y
85599,5,3,12,14,1,3,2,0,0,2,FRA,0,1,0,,109,1,N
50674,288,5,19,5,0,3,2,0,0,2,FRA,0,1,0,,81.67,0,N
116133,2,7,28,14,0,1,2,0,0,2,CN,0,4,0,,145,0,N
70884,149,6,25,24,0,1,2,0,0,2,PRT,0,1,0,,130,0,Y
43650,49,9,39,22,0,1,1,0,0,1,PRT,0,1,0,,65,0,N
116266,476,7,28,15,2,1,1,0,0,1,GBR,0,1,2,,91.33,0,N
98570,100,9,40,28,0,4,2,0,0,2,ITA,0,1,1,,140,1,N
68880,26,5,21,22,1,1,2,0,0,2,PRT,0,1,0,,128,0,Y
40969,39,8,33,10,1,1,2,0,0,2,PRT,0,1,0,,62,0,Y
61687,61,12,52,22,2,5,2,0,0,2,DEU,0,1,0,,88.4,4,Y
70920,174,6,26,25,1,0,2,0,0,2,AUS,0,4,0,,130.5,0,Y
115589,172,7,27,6,0,2,2,0,0,2,CN,0,1,0,,89.1,0,N
79882,32,11,47,20,0,2,1,0,0,1,PRT,1,1,0,,73,0,Y
41950,119,8,35,27,2,6,2,0,0,2,ISR,0,1,1,,82.87,1,N
88207,33,4,18,29,2,2,2,0,0,2,BEL,0,4,0,,140.4,1,N
57727,315,9,40,30,1,2,2,0,0,2,PRT,0,1,0,,160,0,Y
84372,31,2,9,22,1,2,3,0,0,3,GBR,0,4,0,,102.9,1,N
70231,139,6,24,12,1,1,2,0,0,2,PRT,0,1,0,,110,0,Y
82718,0,2,6,2,0,2,1,0,0,1,PRT,1,1,0,40,65,0,N
55354,398,8,33,11,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
68194,164,5,20,15,1,2,1,0,0,1,PRT,0,1,0,,160,0,Y
117748,291,8,31,2,2,5,2,0,0,2,FRA,0,1,1,,107.1,1,N
91170,256,6,25,15,0,2,2,0,0,2,DEU,0,1,0,,115,1,N
79037,0,10,43,20,0,1,1,0,0,1,IRQ,0,1,0,,139,0,N
45156,48,10,43,19,1,3,2,0,0,2,DEU,0,1,0,,94.5,1,N
65104,76,3,12,24,1,2,2,0,0,2,DEU,0,4,0,,106.2,1,Y
102807,73,12,50,4,2,0,2,0,0,2,FRA,0,1,0,,75,0,N
108564,42,3,12,25,2,2,3,0,0,3,FRA,0,5,0,,130.05,2,N
82055,5,12,51,17,0,2,2,0,0,2,POL,0,4,0,,69,0,N
56377,153,9,37,4,2,0,2,0,0,2,ITA,0,1,0,,116.1,0,Y
101838,36,11,47,14,1,4,2,0,0,2,FRA,0,4,0,,96.9,3,N
67958,316,5,19,10,0,2,2,0,0,2,PRT,0,4,0,,123.3,1,Y
94399,1,8,32,8,0,1,1,0,0,1,PRT,5,1,1,45,0,3,N
70681,18,6,25,20,2,8,2,0,0,2,IRN,0,7,0,,276.9,0,Y
82278,0,12,52,25,0,0,2,0,0,2,PRT,0,1,1,,0,0,N
104088,0,1,1,4,0,1,2,0,0,2,DEU,0,1,0,,88,1,N
97545,254,9,38,16,0,2,1,0,0,1,ITA,0,1,0,,91,0,N
101932,51,11,47,17,0,3,2,0,0,2,GBR,0,1,0,,68.47,1,N
59457,247,10,44,28,1,2,2,0,0,2,PRT,0,1,0,,110,0,Y
93450,99,7,30,18,1,3,2,0,0,2,PRT,0,1,0,,141.75,2,N
79117,6,10,43,20,0,2,1,0,0,1,PRT,0,1,0,,129,3,N
103351,88,12,52,18,2,1,2,0,0,2,FRA,0,1,0,,75,0,N
90253,59,5,22,28,2,5,3,0,0,3,CHE,0,4,0,,159.3,2,N
97140,10,9,38,12,1,0,1,0,0,1,GBR,0,1,0,,87.01,1,N
105606,26,2,6,6,1,5,2,0,0,2,FRA,0,1,0,,77,0,N
102321,22,11,48,26,0,0,1,1,0,2,SVN,0,2,1,,0,1,N
63258,18,2,5,3,1,2,2,0,0,2,FRA,0,1,0,,88,0,Y
44164,31,10,40,2,0,1,2,0,0,2,PRT,0,1,0,,111.6,1,Y
63061,41,1,4,28,1,1,2,0,0,2,PRT,0,1,0,,79.5,1,Y
72927,167,8,32,10,0,1,2,1,0,3,CN,0,1,0,,148.5,0,Y
60497,54,11,46,12,2,1,2,0,0,2,ESP,0,1,0,,88.2,1,Y
81683,182,4,18,27,0,4,2,0,0,2,PRT,1,1,0,,75,0,Y
106612,52,2,9,26,2,0,2,2,0,4,PRT,0,6,0,,140.8,0,N
73702,75,8,35,31,0,3,3,0,0,3,FRA,0,4,0,,193.33,0,Y
92817,133,7,29,11,1,1,2,1,0,3,DEU,0,1,0,,126,0,N
59399,199,10,44,28,0,2,2,0,0,2,PRT,0,1,0,,95,0,Y
44138,85,9,40,30,0,3,2,0,0,2,DEU,0,1,0,,125,0,N
48629,81,3,13,25,2,2,2,0,0,2,PRT,0,1,0,,65,0,Y
116737,128,7,29,21,1,2,2,0,0,2,GBR,0,4,0,,138,0,N
84976,5,3,11,6,1,0,1,0,0,1,GBR,0,1,0,,97,0,N
101573,54,11,46,11,1,2,2,0,0,2,POL,0,1,0,,96,1,N
40915,107,8,33,9,2,4,2,0,0,2,PRT,0,1,0,,63.75,1,Y
65832,66,4,15,9,2,0,2,0,0,2,PRT,0,1,0,,100,0,Y
89714,45,5,21,21,2,2,2,0,0,2,GBR,0,1,0,,116.1,1,N
89341,44,5,21,19,0,1,2,0,0,2,ESP,0,1,0,,76.5,0,N
108389,67,3,12,23,0,3,2,0,0,2,NLD,0,5,0,,133.2,1,N
52529,56,6,24,8,0,1,2,0,0,2,PRT,0,1,0,,120,0,Y
103559,18,12,53,27,0,1,1,0,0,1,BRA,0,1,2,,60,0,N
58071,275,10,41,5,1,4,2,0,0,2,PRT,0,1,0,,90,0,Y
99641,335,10,42,13,0,3,1,0,0,1,FRA,0,1,0,,90,0,N
91245,150,6,25,16,0,3,2,0,0,2,FRA,0,1,0,,90,1,N
88115,9,4,18,29,0,2,1,0,0,1,PRT,0,1,0,,100,0,N
56869,317,9,38,15,0,2,2,0,0,2,PRT,0,1,0,,120,0,Y
93092,132,7,29,14,0,3,2,0,0,2,PRT,0,1,0,,72.25,0,N
96268,0,8,35,27,2,2,2,0,0,2,DEU,0,4,0,,129.83,1,N
75997,336,9,38,18,0,2,2,0,0,2,PRT,1,1,0,,101.5,0,Y
86566,5,4,15,4,1,1,1,0,0,1,DEU,0,1,0,,95,1,N
113060,159,5,22,31,0,2,2,0,0,2,DEU,0,1,0,,126,1,N
95610,0,8,34,18,0,3,1,0,0,1,DNK,0,4,0,,178.33,1,N
74304,330,9,37,12,2,1,2,0,0,2,PRT,1,1,0,,62.8,0,Y
84766,8,3,10,1,0,2,1,0,0,1,ESP,0,1,1,,56,0,N
56843,317,9,38,15,0,2,2,0,0,2,PRT,0,1,0,,120,0,Y
83734,66,2,7,8,1,2,3,0,0,3,FRA,0,1,0,,85,1,N
74957,153,8,32,3,1,2,2,0,0,2,PRT,1,1,1,,12,0,Y
63161,56,2,5,1,0,3,2,0,0,2,PRT,0,1,0,,60,0,Y
71134,142,6,26,28,0,3,2,1,0,3,NOR,0,1,0,,135,0,Y
103868,15,12,53,27,1,5,3,0,0,3,BRA,0,5,1,,140,0,N
98403,80,9,40,25,2,2,2,0,0,2,PRT,0,1,0,,135.9,0,N
41201,39,8,33,14,0,2,2,0,0,2,DEU,0,1,0,,109,0,N
83020,13,1,3,11,1,2,2,0,0,2,FRA,0,1,0,,82,0,N
112407,0,5,21,23,0,1,2,0,0,2,PRT,0,1,0,,160,0,N
70452,448,6,24,17,2,1,2,0,0,2,PRT,0,1,0,,90,0,Y
93883,80,7,31,24,2,2,2,0,0,2,NLD,0,1,0,,72.25,0,N
61995,224,12,53,29,2,3,2,0,0,2,AUS,0,1,0,,82.11,0,Y
41278,0,8,33,14,0,2,2,0,0,2,PRT,0,1,0,,109,0,Y
79586,0,10,44,29,0,1,1,0,0,1,PRT,0,1,0,,120,0,N
67773,91,5,18,6,2,5,1,0,0,1,DEU,0,5,0,,164.57,0,Y
73849,307,8,34,20,0,2,2,0,0,2,PRT,1,1,0,,62.8,0,Y
111613,6,5,19,9,0,4,1,0,0,1,IRL,0,4,1,153,110,0,N
107578,21,3,11,14,0,1,1,0,0,1,PRT,0,1,2,,251,0,N
109374,38,4,15,9,1,0,3,0,0,3,DEU,0,4,0,,190,1,N
98070,296,9,39,21,0,4,2,0,0,2,ITA,0,1,0,,117,1,N
54760,102,7,31,25,1,4,3,0,0,3,PRT,0,1,0,,96.9,0,Y
75855,337,9,38,19,2,2,2,0,0,2,PRT,1,1,0,,62,0,Y
110783,16,5,18,1,1,0,2,0,0,2,CHN,0,1,0,,96,1,N
43144,26,9,38,15,2,6,2,0,0,2,DEU,0,1,0,,56.25,1,N
67741,407,5,18,6,2,1,2,0,0,2,PRT,0,1,0,,90,0,Y
106635,2,2,9,26,2,0,1,0,0,1,PRT,0,1,0,,79.2,0,N
57608,447,9,40,29,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
118676,163,8,34,21,1,2,2,2,0,4,ITA,0,5,0,,240,1,N
53157,10,6,25,16,0,3,2,0,0,2,CN,0,1,0,,129,1,Y
61886,135,12,53,28,0,1,3,0,0,3,ESP,0,4,1,,131.4,2,Y
91513,62,6,26,20,1,2,2,1,0,3,BGR,0,1,0,,88.8,1,N
112299,13,5,20,16,2,5,2,0,0,2,FRA,0,6,0,,194.34,2,N
111956,38,5,20,15,1,2,1,0,0,1,ITA,0,1,0,,134.5,0,N
116939,172,7,30,25,0,2,1,0,0,1,ROU,0,1,0,,121.5,0,N
108641,0,3,13,29,0,2,2,0,0,2,CN,0,1,1,,108,0,N
111471,29,5,19,9,0,2,1,0,0,1,POL,0,1,4,,130,0,N
61125,31,12,49,2,0,2,2,0,0,2,GBR,0,1,0,,88,0,Y
98744,164,9,40,30,2,2,2,0,0,2,BEL,0,4,0,,126.9,1,N
51792,75,5,22,26,0,2,2,0,0,2,FRA,0,4,0,,140.4,0,Y
46710,7,1,3,16,2,1,2,0,0,2,DEU,0,1,0,,78.3,0,Y
81051,86,1,4,22,0,1,1,0,0,1,PRT,1,1,0,,75,0,Y
40453,19,7,30,25,2,2,1,0,0,1,PRT,0,1,0,,0,0,N
72848,478,8,32,8,0,1,2,0,0,2,PRT,0,1,0,,90,0,Y
42372,65,9,36,5,1,1,2,0,0,2,PRT,0,1,0,,62,0,Y
77927,16,9,39,25,2,3,1,0,0,1,GBR,0,1,0,,170,0,N
55122,94,8,32,5,1,2,2,1,0,3,CN,0,1,1,,134.1,0,Y
92845,53,7,29,10,2,1,2,0,0,2,PRT,0,1,0,,100.5,1,N
87909,100,4,18,25,1,2,2,0,0,2,DEU,0,1,0,,81.2,0,N
80846,22,11,48,26,0,2,2,0,0,2,PRT,0,1,0,,97,0,Y
107289,23,3,10,7,0,4,2,0,0,2,ITA,0,4,0,,102.43,0,N
114792,396,6,26,25,2,0,2,0,0,2,DEU,0,1,0,,122.4,1,N
69897,169,6,23,8,0,3,2,0,0,2,PRT,0,1,0,,170,0,Y
62750,18,1,3,21,1,1,2,0,0,2,FRA,0,1,0,,97.5,0,Y
74300,330,9,37,12,2,1,2,0,0,2,PRT,1,1,0,,62.8,0,Y
92762,165,7,28,8,2,2,2,0,0,2,IRL,0,1,0,,99.45,1,N
65506,61,4,14,4,0,2,3,0,0,3,GBR,0,4,1,,162,0,Y
86453,81,4,14,1,0,2,2,0,0,2,PRT,0,1,0,,0,0,N
89857,14,5,22,27,0,1,2,0,0,2,PRT,0,1,0,,73,0,N
100341,5,10,44,26,0,1,1,0,0,1,ESP,0,1,0,349,105,0,N
94786,188,8,33,8,1,1,2,1,0,3,ITA,0,1,1,,164.25,1,N
93609,226,7,30,22,0,2,2,0,0,2,USA,0,1,0,,76.5,1,N
103250,24,12,51,13,0,4,2,0,0,2,FRA,0,1,0,,68.07,0,N
65572,373,4,14,5,0,3,2,0,0,2,PRT,0,1,0,,90,0,Y
108339,104,3,12,19,2,5,2,0,0,2,FRA,0,1,0,,75,1,N
51066,309,5,20,13,1,2,2,0,0,2,PRT,0,1,0,,101,0,Y
78309,0,1,4,20,0,1,1,0,0,1,PRT,0,1,0,40,65,0,N
85964,0,3,13,20,2,3,2,0,0,2,ESP,0,1,0,,124.2,0,N
40724,12,8,32,5,0,3,2,0,0,2,RUS,0,1,0,38,65,0,N
83972,12,2,7,12,2,3,2,1,0,3,DEU,0,1,0,,111,1,N
55110,181,8,32,4,2,5,2,0,0,2,PRT,0,4,0,,112.2,1,Y
110784,110,4,17,27,2,3,2,0,0,2,GBR,0,1,0,,118.8,1,N
81377,6,12,50,6,2,2,2,0,0,2,FRA,0,1,0,,58,0,N
46367,148,12,53,30,1,4,2,0,0,2,PRT,0,1,0,,67,0,Y
71834,167,7,28,13,0,3,2,0,0,2,IRL,0,4,0,,116.1,0,Y
90999,24,6,25,13,1,1,1,0,0,1,MLT,0,1,0,,89.25,0,N
73644,521,8,35,29,0,1,2,0,0,2,PRT,0,1,0,,90,0,Y
103546,219,12,52,22,2,3,2,0,0,2,ITA,0,1,3,,106.25,1,N
64181,79,3,9,2,0,3,2,0,0,2,ITA,0,1,0,,97.2,1,Y
97170,18,9,38,12,1,0,2,0,0,2,CHN,0,1,0,,89,0,N
63777,29,2,8,20,1,3,2,0,0,2,FRA,0,1,0,,69.7,0,Y
41340,3,8,33,14,1,2,2,0,0,2,PRT,0,1,0,,126.67,2,Y
72221,74,7,30,23,4,5,2,0,0,2,GBR,0,1,0,,145.56,1,Y
107072,26,3,9,1,2,4,2,0,0,2,GBR,0,4,0,,113,1,N
86037,111,3,13,23,0,3,2,0,0,2,CHE,0,1,0,,60,0,N
78064,3,10,40,1,0,1,1,0,0,1,PRT,0,1,0,,120,0,N
85582,0,3,12,17,0,1,1,0,0,1,ESP,0,1,0,,97,1,N
40323,22,7,30,22,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
81994,115,3,13,20,2,0,1,0,0,1,PRT,1,1,0,,70,0,Y
118368,31,8,33,17,0,2,2,0,0,2,CHE,0,1,0,,169,3,N
49001,91,4,15,4,1,2,2,0,0,2,PRT,0,1,0,,80,0,Y
77969,8,9,39,23,2,5,1,0,0,1,PRT,0,1,0,,187.43,2,N
64320,82,3,10,5,2,4,2,0,0,2,USA,0,1,0,,91.8,0,Y
102401,186,11,48,24,0,3,2,0,0,2,GBR,0,1,0,,64.56,0,N
83991,12,2,8,14,2,1,2,0,0,2,FRA,0,1,0,,87,1,N
51195,74,5,21,15,2,3,2,0,0,2,DEU,0,4,0,,132.6,0,Y
52052,5,5,23,29,2,2,2,0,0,2,GBR,0,4,0,,117.73,0,Y
114719,46,6,25,24,1,1,2,0,0,2,DEU,0,1,0,,150,1,N
83136,12,1,4,19,0,2,1,0,0,1,DEU,0,1,2,,71,0,N
93954,188,7,31,25,1,3,2,0,0,2,NLD,0,1,0,,90.95,1,N
102434,45,11,48,25,1,2,2,0,0,2,BRA,0,1,0,,90,0,N
96798,23,9,37,6,0,2,2,0,0,2,AUT,0,1,0,,118,1,N
98538,36,9,40,28,0,3,2,0,0,2,CHE,0,4,0,,147.6,2,N
61897,346,12,53,28,0,4,2,0,0,2,GBR,0,1,0,,72.25,0,Y
114991,45,6,26,28,0,2,2,0,0,2,DEU,0,1,0,,108,0,N
65662,93,4,14,6,0,3,2,0,0,2,PRT,0,1,0,,95,0,Y
76186,261,10,42,16,0,1,2,0,0,2,PRT,1,1,0,,120,0,Y
80192,45,11,46,9,1,3,2,0,0,2,FRA,0,4,0,,60,0,N
77588,1,2,9,24,0,2,1,0,0,1,PRT,0,1,0,40,65.5,0,N
54915,139,7,31,30,2,1,2,2,0,4,FRA,0,6,0,,192.3,1,Y
102695,29,12,49,2,0,2,1,0,0,1,DEU,0,1,4,,66.18,1,N
85936,1,3,13,22,0,3,2,0,0,2,BRA,0,1,0,,112,0,N
88608,48,5,19,6,1,2,3,0,0,3,GBR,0,4,0,,159.3,0,N
49424,32,4,16,13,0,3,3,0,0,3,FRA,0,4,0,,140.7,0,Y
42823,23,9,37,10,1,3,2,0,0,2,CN,0,1,0,,65.55,1,N
41696,6,8,34,21,2,3,2,0,0,2,ESP,0,1,0,,96.4,0,N
93173,118,7,29,11,2,5,3,0,0,3,ESP,0,1,1,,133.46,1,N
72262,93,7,30,24,4,10,2,0,0,2,ECU,0,4,0,,112.5,1,Y
76230,179,8,34,22,2,1,2,0,0,2,PRT,1,1,0,,86,0,Y
86090,67,3,13,26,0,1,2,0,0,2,PRT,0,1,1,,89.24,1,N
110209,83,4,17,23,2,3,2,0,0,2,BRA,0,1,1,,12,2,N
91305,54,6,25,17,1,2,3,0,0,3,PRT,0,4,0,,159.3,2,N
50523,152,5,19,2,1,3,2,0,0,2,PRT,0,1,0,,76.58,1,Y
98204,39,9,40,25,1,0,1,0,0,1,DEU,0,1,0,,138.7,0,N
65703,69,4,14,6,0,3,1,0,0,1,PRT,0,1,0,197,85,0,Y
83817,1,2,7,13,0,1,1,0,0,1,ITA,0,1,0,144,79,0,N
46038,135,12,49,5,2,1,2,0,0,2,ESP,0,1,0,,62,0,N
86133,49,3,13,24,1,3,2,0,0,2,NLD,0,1,1,,62.8,0,N
52793,69,6,25,12,2,4,1,0,0,1,PRT,0,1,0,,120,0,Y
71772,451,7,28,12,0,3,2,0,0,2,PRT,0,1,0,,90,0,Y
85494,4,3,12,14,1,2,1,0,0,1,RUS,0,1,0,,80.08,1,N
67714,407,5,18,6,2,1,2,0,0,2,PRT,0,1,0,,90,0,Y
71146,215,6,26,28,0,4,2,0,0,2,PRT,0,1,0,,110,0,Y
114093,423,6,24,14,0,3,2,0,0,2,GBR,0,1,0,,112.67,1,N
85297,2,3,11,9,0,4,2,0,0,2,ITA,0,1,0,,105,1,N
114318,123,6,24,17,2,1,2,0,0,2,CHN,0,1,0,,105.3,1,N
113430,146,6,23,4,2,1,2,1,0,3,DEU,0,1,0,,162,2,N
53591,121,6,26,24,1,2,2,0,0,2,PRT,0,1,0,,90,0,Y
90092,6,5,23,29,2,2,3,0,0,3,CN,0,4,0,,135.58,3,N
49537,126,4,16,14,0,3,2,0,0,2,PRT,0,1,0,,65,0,Y
93057,106,7,28,8,2,6,2,0,0,2,GBR,0,1,0,,72.25,2,N
78730,0,10,42,12,1,2,1,0,0,1,ISR,0,1,0,,106.67,0,N
64169,28,3,9,2,0,3,2,0,0,2,PRT,0,1,0,,95,0,Y
104998,33,1,4,22,2,3,1,0,0,1,DEU,0,1,0,,74.38,0,N
54519,116,7,30,18,2,5,2,0,0,2,ITA,0,4,0,,121.37,0,Y
56635,198,9,37,9,1,2,2,0,0,2,PRT,0,1,0,,90,0,Y
111971,13,5,20,15,1,2,1,0,0,1,FRA,0,5,0,450,125,0,N
88271,180,5,19,2,1,1,2,0,0,2,ITA,0,1,0,,100,1,N
56611,178,9,37,9,0,2,1,0,0,1,PRT,0,1,0,,135,0,Y
66078,163,4,15,13,1,3,2,0,0,2,DEU,0,4,0,,137.25,2,Y
45876,98,11,48,23,1,4,2,0,0,2,MEX,0,1,3,,75,0,N
44739,79,10,41,10,1,1,2,0,0,2,ESP,0,1,0,,62,0,N
114429,21,6,25,18,2,2,2,0,0,2,ISR,0,5,0,,190,0,N
96081,58,8,35,24,0,4,2,0,0,2,PRT,0,1,0,,85,1,N
94071,153,7,31,27,0,4,2,0,0,2,DEU,0,1,0,,91.38,1,N
49039,104,4,15,5,0,2,2,0,0,2,PRT,0,1,0,,96,0,Y
94806,27,8,33,8,1,1,2,1,0,3,FRA,0,1,0,,195.5,2,N
108447,56,3,12,24,1,2,2,0,0,2,NLD,0,4,0,,106.2,1,N
84938,38,3,10,3,0,3,2,0,0,2,PRT,0,1,0,,87.71,1,N
93560,292,7,30,21,0,2,2,0,0,2,DEU,0,1,0,,115,0,N
56973,43,9,38,16,0,2,2,0,0,2,PRT,0,1,0,,130,0,Y
43494,27,9,38,18,2,2,2,0,0,2,PRT,0,1,0,,120.9,0,Y
102548,35,11,49,28,1,2,1,0,0,1,AUT,0,1,0,,65,0,N
42696,69,9,37,9,0,2,2,0,0,2,PRT,0,1,0,,62,0,N
50818,43,5,20,9,1,2,2,0,0,2,AUT,0,1,0,,126.9,0,Y
106189,10,2,8,21,0,2,2,0,0,2,NLD,0,1,0,,70,2,N
98228,332,9,39,22,1,3,2,0,0,2,PRT,0,1,1,,77.23,0,N
99386,212,10,42,9,2,2,3,0,0,3,BRA,0,4,0,,103.84,1,N
96246,184,8,35,27,2,2,2,0,0,2,NLD,0,1,0,,90.95,1,N
41749,138,8,34,22,2,1,2,0,0,2,ITA,0,1,0,,94.5,0,N
55742,4,8,34,20,0,1,2,0,0,2,PRT,0,1,0,47,121.6,0,Y
109183,76,4,14,3,1,4,2,0,0,2,FRA,0,1,0,,85,0,N
99318,158,10,42,9,2,1,3,0,0,3,FRA,0,4,0,,151.2,2,N
51021,273,5,20,13,1,2,2,0,0,2,PRT,0,1,0,,95,0,Y
52350,66,6,23,4,1,1,3,0,0,3,FRA,0,4,0,,154.8,0,Y
50208,101,4,18,26,0,1,1,0,0,1,PRT,0,1,0,,74,0,Y
55474,165,8,33,13,2,5,3,0,0,3,FRA,0,1,0,,137.34,0,Y
60331,277,11,46,7,1,2,2,0,0,2,PRT,0,1,0,,100,0,Y
119262,239,8,35,27,2,3,2,0,0,2,DEU,0,1,0,,96.25,0,N
56607,266,9,37,9,0,2,2,0,0,2,PRT,0,1,0,,105,0,Y
83567,4,2,6,5,0,2,2,1,0,3,ESP,0,1,0,,120,2,N
93595,226,7,30,22,0,2,2,0,0,2,USA,0,1,0,,76.5,1,N
88275,82,5,19,2,1,1,1,0,0,1,ITA,0,1,1,,80,1,N
73848,307,8,34,20,0,2,2,0,0,2,PRT,1,1,0,,62.8,0,Y
65965,39,4,15,11,0,3,2,0,0,2,BEL,0,1,0,,120,0,Y
94030,125,7,31,29,0,1,2,1,0,3,FRA,0,1,0,,130.5,1,N
82973,25,1,2,9,1,1,2,0,0,2,PRT,0,1,2,,70,0,N
66971,294,4,17,26,2,6,2,0,0,2,DEU,0,1,0,,109.8,2,Y
98003,10,10,41,7,2,2,2,0,0,2,AGO,0,1,0,,134.5,4,N
116226,82,7,29,16,1,0,3,0,0,3,GRC,0,4,0,,190,1,N
48212,18,3,12,18,1,2,2,0,0,2,FRA,0,1,0,,97,0,Y
111968,98,5,20,14,2,2,2,0,0,2,AUT,0,1,0,,139.5,4,N
97178,14,9,38,11,2,0,2,0,0,2,PRT,0,1,0,,118,1,N
102440,55,11,48,24,2,3,2,0,0,2,BRA,0,1,1,,68.07,1,N
105949,2,2,7,17,0,2,1,0,0,1,PER,0,1,0,,99,1,N
46168,4,12,51,19,0,1,2,0,0,2,PRT,0,2,0,,77.25,1,N
41127,0,8,33,12,0,3,2,0,0,2,FRA,0,1,0,,138,0,N
65525,1,4,14,5,0,1,1,0,0,1,PRT,0,4,0,,157.5,0,Y
104154,334,1,1,2,1,4,3,0,0,3,RUS,0,4,0,,107.95,3,N
73962,279,7,30,23,0,2,2,0,0,2,PRT,1,1,0,,62,0,Y
73525,457,8,34,25,0,2,2,0,0,2,PRT,0,1,0,,122.4,1,Y
93113,150,7,29,10,2,5,3,0,0,3,NLD,0,1,0,,96.9,2,N
47708,61,2,10,29,1,2,1,0,0,1,DEU,0,1,0,,78.9,1,Y
81873,178,4,18,28,0,3,1,0,0,1,PRT,1,1,0,,110,0,Y
55890,10,8,35,24,0,1,2,0,0,2,GBR,0,1,0,,140,3,Y
74558,346,9,40,28,1,1,2,0,0,2,PRT,1,1,0,,62,0,Y
82168,99,2,8,19,0,1,2,0,0,2,PRT,1,1,0,67,80,0,Y
75945,301,8,33,14,0,2,2,0,0,2,PRT,1,1,0,,101.5,0,Y
78857,289,10,42,17,0,1,1,0,0,1,PRT,0,1,1,,0,0,N
40384,132,7,30,23,0,1,2,0,0,2,PRT,0,1,0,,90,0,N
